location_name,QAQC,event_year,event_name_calc,Species_Original,Plant_Concept_Current_IDF,Cover_Class,Presence_Column_1,Presence_Column_2,Presence_Column_3,Presence_Column_4,Presence_Column_5,Presence_Column_6,Presence_Column_7,Presence_Column_8,Herb_Column_1_Module,Herb_Column_1_Corner,Herb_Column_2_Module,Herb_Column_2_Corner,Herb_Column_3_Module,Herb_Column_3_Corner,Herb_Column_4_Module,Herb_Column_4_Corner,Herb_Column_5_Module,Herb_Column_5_Corner,Herb_Column_6_Module,Herb_Column_6_Corner,Herb_Column_7_Module,Herb_Column_7_Corner,Herb_Column_8_Module,Herb_Column_8_Corner
MACA053,0,2015,MACA053,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},3,2,3,2,2,NA,3,3,3,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,0,2015,MACA053,Muhlenbergia sp.,{C77231ED-2B2D-4187-9726-6D66BEBC6DBE},2,2,NA,NA,1,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,0,2015,MACA053,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},5,NA,1,NA,3,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,0,2015,MACA053,CORYAME,{0990CF11-ECE3-4711-8196-318F682E99C6},3,2,NA,2,NA,2,NA,3,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,0,2015,MACA053,CHIMMAC,{DEF43663-5D54-40FD-BCD4-4741BCFC0D8F},2,2,NA,NA,1,NA,3,NA,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,0,2015,MACA053,UVULSES,{5A6F8C40-5C12-4029-9F56-FE10A2CB8F60},1,NA,NA,NA,2,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,0,2015,MACA053,DESMNUD,{41B5DE05-7373-42FE-A101-78E8765E4C8A},2,2,NA,NA,NA,NA,1,2,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,0,2015,MACA053,AGRIPUB,{F30BF725-C3EE-4EDD-9F44-2C5109F7D17B},1,NA,2,NA,NA,NA,NA,NA,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,0,2015,MACA053,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},5,2,2,3,3,NA,2,2,3,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,0,2015,MACA053,BOTRVIR,{9C0B7ACD-5A95-4FE6-A954-E20430F53FA2},2,NA,3,NA,NA,NA,1,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,0,2015,MACA053,FAGUGRA,{48C88572-84A5-40DB-B015-E69FDB88CB25},5,NA,1,2,2,2,3,2,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,0,2015,MACA053,SMILTAM,{79EF740D-680E-4A90-9F4A-E6313D56E706},2,2,NA,NA,NA,NA,NA,2,3,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,0,2015,MACA053,QUERRUB,{19AB9288-4C95-4DD1-9C89-7A477E387FFC},2,2,NA,NA,1,NA,1,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,0,2015,MACA053,CARPCAR,{243483F9-C824-45DF-9484-0B8B861DC6C2},2,NA,NA,NA,NA,NA,NA,2,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,0,2015,MACA053,ULMURUB,{CB2B9774-AB3F-411C-AB5C-A339CFF0821F},2,NA,1,NA,NA,NA,NA,NA,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,0,2015,MACA053,CYNOVIR,{57289AE7-48E4-43D4-B9FC-2A27F041C241},2,2,2,NA,NA,NA,1,NA,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,0,2015,MACA053,CAREROS,{0E23E8B1-CE89-40B5-AB2D-D3E3EE8D3023},2,3,3,NA,2,NA,3,NA,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,0,2015,MACA053,MAGNTRI,{145AE0DC-4656-4A56-9AD4-EA88916E19F7},2,2,2,3,NA,2,NA,NA,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,AGERALT,{8F5FC564-D491-487F-A910-2B11881B3A72},1,NA,1,NA,NA,NA,NA,NA,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,CORYAME,{0990CF11-ECE3-4711-8196-318F682E99C6},2,2,NA,2,1,2,1,3,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,FRAXAME,{79F9F1F4-656B-47A6-B616-41761786A6BD},3,2,2,NA,NA,2,3,2,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,QUERRUB,{19AB9288-4C95-4DD1-9C89-7A477E387FFC},2,NA,2,NA,NA,NA,NA,3,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},4,NA,1,NA,NA,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,SMILGLA,{E32FE658-2084-4511-B153-43A5A0A740AE},2,3,2,NA,3,2,3,NA,3,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,POLYBIF,{9ACBBAE3-B8DB-4679-B5E2-BAD3D6397E1D},1,NA,NA,NA,2,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,VIBURUF,{BE4B8A15-1A1A-47D1-8495-EF23DA0022FC},1,NA,1,NA,1,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,PRUNSER,{D87DB845-DEE8-4C04-B2FA-0A924175393C},2,NA,NA,2,2,3,NA,NA,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,AMPHBRA,{0E3FB386-F6E5-452D-AEE0-5AB246BB71E1},2,2,2,3,2,2,3,3,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,GALITRI,{0CC6CE01-E90F-4760-937E-296BD1686B87},1,NA,NA,NA,1,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,ELEPCAR,{AC8B9705-0F78-476D-A7CF-CF34978F147C},2,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,SCUTELL,{74BA7D4C-FAFE-47E8-A9D0-258606B45957},2,NA,3,NA,3,NA,NA,2,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,DESMROT,{FD7C647C-ACA5-47D9-98F6-C47D45B324C7},1,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,IPOMPAN,{1A38A68C-B9B3-4EE0-B46B-9C961FA74B83},1,NA,1,NA,NA,NA,1,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,VITIAES,{55F7F41B-81F7-444E-818A-9AC483E0C7F1},2,2,NA,3,NA,NA,3,3,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,DIOSQUA,{5946C9F6-F596-44B3-B2FF-5861CC7EA365},1,2,NA,2,NA,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,UVULPER,{84535C39-E943-47DB-8620-26795E5E277A},1,NA,NA,NA,NA,NA,NA,1,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,FRANCAR,{C6B5C930-2A70-4986-90B7-B88F03AD04F2},2,NA,NA,NA,3,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,QUERVEL,{98FEDA8E-4F45-425F-A9B2-C2762A2E775F},6,2,3,3,3,3,2,2,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,LINDBEN,{FE9FA83F-8A0F-4CA4-87BF-2A4A45FE3CAF},2,2,NA,NA,NA,NA,NA,2,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,Carex sp. (wider leaf),{522DE9D0-B3FA-48D9-914E-CEC7B6B22956},1,2,2,2,NA,2,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,GOODPUB,{18C93A87-B8FE-44FE-BCAF-83FE5900FBCB},1,2,NA,NA,NA,NA,NA,NA,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,RUBUARG,{CCED51EC-A09D-4584-9ED3-79546F4D901F},2,NA,1,NA,1,2,2,2,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,CORNFLO,{51CA2C31-FB80-44D6-8501-2C550B9768C9},3,NA,3,2,3,2,NA,2,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},1,NA,3,3,3,NA,2,2,3,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,HAMAVIR,{2A98D098-9BEE-493B-BB49-D7C6A2148C92},5,2,2,3,2,3,2,2,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,BRACERE,{CD5B6963-033B-4097-8647-7978526297CE},2,2,NA,2,NA,NA,3,3,3,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,TOXIRAD,{B3A878DF-AF6F-45AC-AAE8-A24FA33A8031},2,NA,3,3,3,2,NA,NA,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,FAGUGRA,{48C88572-84A5-40DB-B015-E69FDB88CB25},6,NA,1,2,2,NA,3,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,POLYACR,{D512D6C6-FBD6-4B82-A130-91D704655012},2,2,2,3,3,2,2,NA,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,DESMGLU,{575EDDAC-DAA2-496F-8189-54C4D85FDD4D},1,NA,1,NA,NA,NA,NA,3,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},3,NA,NA,1,NA,NA,NA,1,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,PYCNINC,{79FAB26D-3345-4DAF-9A62-C61AD3933F6E},2,NA,1,NA,2,NA,1,2,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,GALICIR,{0039D10D-4239-417A-86D7-6452C6A28FF4},1,2,3,2,NA,NA,NA,3,3,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,PHRYLEP,{790D0602-9C25-4BD0-9914-9DB33338281B},1,NA,NA,NA,NA,NA,NA,2,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,LOBEPUB,{00E84CBF-7ED5-4A20-9ABA-34794EC44183},1,NA,NA,1,NA,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,SMILTAM,{79EF740D-680E-4A90-9F4A-E6313D56E706},2,NA,1,NA,NA,NA,NA,2,3,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,SANICAN,{677B1A3F-4CF9-456E-9AC8-5082F199C1D6},1,NA,2,NA,2,NA,NA,2,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,ARISTRI,{7995ECDE-E3C4-4B3F-9391-FF96BA31AFF2},1,NA,NA,NA,NA,NA,NA,2,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,CHIMMAC,{DEF43663-5D54-40FD-BCD4-4741BCFC0D8F},2,NA,1,NA,1,2,NA,2,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,SYMPORB,{E3A17A84-F29D-45BD-ABE0-A9FBACD5A972},2,NA,3,NA,2,NA,NA,NA,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,CYNOVIR,{57289AE7-48E4-43D4-B9FC-2A27F041C241},1,2,2,NA,1,NA,NA,NA,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},7,2,2,2,3,NA,1,NA,3,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,ARISSER,{3E921F10-7884-42BD-BAAC-FB6E8EC6E1A5},1,NA,1,NA,NA,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,BOTRVIR,{9C0B7ACD-5A95-4FE6-A954-E20430F53FA2},1,NA,3,NA,NA,NA,NA,NA,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,CARENIG,{CF3D3527-A1BA-4DC2-87B4-F2321810E52A},2,3,3,NA,2,2,3,1,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,VIOLPAL,{2640B083-341D-45A9-9969-06EBD9FD0947},1,3,NA,NA,NA,NA,NA,1,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,SMILROT,{E41BD4AF-5905-4AD4-ABEE-6688D63816D5},2,3,NA,3,3,2,2,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,DESMPAN,{1EB35710-A987-41FD-B2B6-368B42C4D88B},2,NA,1,NA,NA,NA,2,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,VACCPAL,{E2E67542-E383-4A6E-9685-FC210187F4D6},2,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,NYSSSYL,{CB8A127B-18BA-4FF5-9D4C-EA5414E98C7F},3,NA,3,NA,NA,NA,2,1,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,MAGNTRI,{145AE0DC-4656-4A56-9AD4-EA88916E19F7},3,2,3,3,NA,NA,1,NA,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,BOTRDIS,{50D1A9CF-E42E-4E98-BF01-551153B1D000},1,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,MALUCOR,{FAAFF23A-33F4-43B2-828E-4938D45A78B4},2,NA,NA,NA,NA,NA,NA,2,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,DICHBOS,{D50A1F5E-E320-43C3-95E1-7163C24EE98D},2,NA,2,NA,2,NA,2,2,3,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,SMILBON,{BB1167BC-126E-4288-BE97-1B036FF69612},1,NA,1,NA,NA,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,CERCCAN,{2699CD6D-DC8D-4819-B575-F7BA35088701},2,2,3,NA,3,2,3,3,3,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,ULMUALA,{1B0FB3A9-1387-4901-985E-2DBCBCBFC8F1},1,NA,2,NA,1,NA,1,2,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,PARTQUI,{DF063A6E-DA53-4562-828A-A91DE032D935},2,2,3,3,3,NA,3,3,3,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,VIOLSOR,{8B3A876D-48AF-4D28-941E-D89CF957FE28},1,NA,3,NA,2,2,2,NA,3,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},6,3,3,NA,NA,3,3,3,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,DESMNUT,{FC0A2021-583E-4CF0-8951-1AAC1A822E91},1,NA,1,NA,NA,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,POTECAN,{A1E32824-FE8C-49DF-8861-1E4FF18CAC00},1,NA,NA,NA,2,1,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,AMELARB,{FE542F06-32B8-4172-B347-2A52D9D51EAA},2,NA,NA,NA,NA,NA,NA,2,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,Geum sp.,{50FCB360-AC3F-45C3-9849-C2BB5D6A4F13},1,NA,NA,NA,1,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,LESPVIO,{5AFC0EA1-9D51-4B59-BF11-A4A1D5A1643F},1,NA,2,NA,NA,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,EUONAME,{6E315C50-2971-45D3-9C35-D12FD48EBAF2},2,2,NA,NA,2,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,Poaceae sp.,{BEF991FB-981C-4D14-9F90-BA3410851B2D},1,NA,1,NA,NA,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,DESMNUD,{41B5DE05-7373-42FE-A101-78E8765E4C8A},1,2,NA,NA,NA,NA,NA,2,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,SASSALB,{CC5EFC77-2E0B-4EC3-A3EA-FD3E10D65415},3,3,NA,3,2,NA,2,NA,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,Carex sp. (fine leaf),{522DE9D0-B3FA-48D9-914E-CEC7B6B22956},1,3,NA,2,NA,NA,NA,2,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},3,2,3,NA,2,NA,3,NA,3,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,DIOSVIR,{C6C5D109-63B8-4C39-A9BC-713273C1DDC6},1,2,2,2,NA,NA,1,NA,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,CARPCAR,{243483F9-C824-45DF-9484-0B8B861DC6C2},2,NA,NA,NA,NA,NA,NA,2,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
MACA053,-1,2015,MACA053Q,ASPLPLA,{FC8F7328-92A3-486A-99A2-F193C59D2808},1,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,HEDEHEL,{AC2591AA-B8E6-4358-BE63-C19D054CB821},1,NA,NA,NA,NA,NA,1,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,LONIJAP,{F5EC9D0F-6E8E-406C-9169-8CBD1CCAB6EC},2,3,NA,3,NA,3,3,NA,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,VIBUPRU,{CEE02A2C-5A57-4FF5-A4BE-3A482AEBCC35},1,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,LONISEM,{AE789DFE-3CB9-48F0-A0F0-2443CCE43DB2},1,NA,NA,NA,NA,NA,1,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,DESMNUD,{41B5DE05-7373-42FE-A101-78E8765E4C8A},1,NA,1,NA,NA,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,EUONAME,{6E315C50-2971-45D3-9C35-D12FD48EBAF2},2,3,3,NA,1,3,2,NA,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,CHIOVIR,{5CC98746-59B6-4902-8E51-847AAEAE6051},1,NA,NA,NA,1,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},2,2,3,NA,1,NA,3,2,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,ACERBAR,{337A3E6E-80BB-4A05-AC9C-1F92563EFFD3},8,3,2,3,NA,3,3,3,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,CARYGLA,{56A01BE8-41DF-42BD-96BB-77B0BCA2FEDD},2,2,2,NA,1,2,NA,2,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,MAGNGRA,{530FE842-2E57-4C2C-A6B6-4D0CA1F99EF8},2,NA,1,NA,NA,3,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},5,NA,2,NA,NA,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,NYSSSYL,{CB8A127B-18BA-4FF5-9D4C-EA5414E98C7F},1,NA,NA,NA,NA,NA,1,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},1,NA,NA,NA,NA,2,1,NA,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,PRUNSER,{D87DB845-DEE8-4C04-B2FA-0A924175393C},1,3,2,NA,1,3,NA,NA,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,MAIARAC,{3961D86E-EAF4-4635-AD89-500749C9830A},2,NA,NA,NA,NA,NA,1,NA,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,QUERFAL,{FBCF8566-0F6A-43C5-B1CA-84D719B96CF2},7,NA,1,NA,1,NA,NA,NA,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},5,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,SMILROT,{E41BD4AF-5905-4AD4-ABEE-6688D63816D5},1,NA,NA,NA,NA,NA,1,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,FRAXAME,{79F9F1F4-656B-47A6-B616-41761786A6BD},2,NA,NA,NA,NA,NA,1,2,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},2,NA,2,NA,NA,NA,NA,NA,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,CORNFLO,{51CA2C31-FB80-44D6-8501-2C550B9768C9},3,NA,NA,2,NA,NA,NA,NA,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},7,NA,NA,NA,NA,NA,2,3,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,FAGUGRA,{48C88572-84A5-40DB-B015-E69FDB88CB25},3,NA,1,NA,NA,NA,2,NA,2,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,POLYBIF,{9ACBBAE3-B8DB-4679-B5E2-BAD3D6397E1D},1,NA,NA,NA,NA,2,3,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,QUERNIG,{97DC1907-E018-4645-A869-B452C60A5BCC},1,NA,1,NA,NA,NA,NA,NA,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,PARTQUI,{DF063A6E-DA53-4562-828A-A91DE032D935},1,NA,2,3,NA,NA,NA,NA,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,CHIMMAC,{DEF43663-5D54-40FD-BCD4-4741BCFC0D8F},1,NA,NA,NA,NA,NA,3,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,TOXIRAD,{B3A878DF-AF6F-45AC-AAE8-A24FA33A8031},3,NA,NA,2,NA,NA,1,NA,NA,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
GUCO009,0,2011,GUCO009,VITIROT,{6916D0D4-35E4-4004-A15A-8B0BDAA8C493},1,NA,1,3,NA,NA,NA,NA,1,1,2,1,4,2,2,2,3,3,2,3,4,4,2,4,3
