Tree_ID,Event_IDF,location_name,Event_Type,event_year,Module,Tree_Number,Species_Original,Plant_Concept_Current_IDF,DBH,Tree_Status,Crown_Class,Vigor,Dieback,Condition_Damage_Code_1,Condition_Damage_Code_2,Condition_Damage_Code_3,Condition_Damage_Code_4,Condition_Damage_Code_5,Foliage_Condition_1,Foliage_Percent_Class_1,Foliage_Condition_2,Foliage_Percent_Class_2,Foliage_Condition_3,Foliage_Percent_Class_3,Foliage_Condition_4,Foliage_Percent_Class_4,Foliage_Condition_5,Foliage_Percent_Class_5,Dead_Tree_Decay_Class,Snag_Height,qaqcPlotTree_ID,ArboristName
{2ABB6309-EA65-4EE9-9C8A-033D38BDF1BC},{80C1BC7B-A05C-4C97-B840-B6C6940550D9},COWP019,plot establishment,2012,4,37,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},23,1,3,3,2,,,,,,,,,,,,,,,,,,{47BE2C34-7E77-462A-A172-E289EDA39B27},Bledsoe_Clare
{2BE66692-8BB9-4067-9D7D-CE86EBC07865},{0CBE8039-50EB-4D03-A463-136E6239F199},CHIC014,plot establishment,2013,1,1,FRAXAME,{79F9F1F4-656B-47A6-B616-41761786A6BD},19,1,3,1,2,,,,,,,,,,,,,,,,,,{30E2F213-71CC-4F7C-AE1C-609FD7CA492A},Moore_Bill
{2C1EA53E-E06B-453C-9C55-E72FB5BE3B1A},{690FE5EE-5009-409C-B821-F1F7C484FEBA},MACA036,plot establishment,2014,1,3,ROBIPSE,{0BE25061-5C12-4765-98C8-AF6187157D56},25,1,3,3,2,,,,,,,,,,,,,,,,,,{687EFA3D-EE2E-4201-AD81-4F2C96C0A41B},Bledsoe_Clare
{2C838A41-DC70-48B5-ADB7-AE247204B509},{690FE5EE-5009-409C-B821-F1F7C484FEBA},MACA036,plot establishment,2014,3,17,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},29,1,3,1,,,,,,,,,,,,,,,,,,,{7D9A0639-4FF6-4959-9620-3B2A08DB180D},Bledsoe_Clare
{2C9249F6-C631-42CA-ADFA-2FA29E01FD91},{CC7DD118-8E76-4455-A977-6252DE46B24A},LOOK017,plot establishment,2014,2,7,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},52,1,3,1,,,,,,,,,,,,,,,,,,,{757B911A-5727-4E55-9BB0-77302588C383},White_Rickie
{2CBC6356-CB38-4856-8BE4-351FB9998142},{557397DC-82A4-4B13-AC23-745912A25B83},CHIC007,plot establishment,2012,2,7,ULMUALA,{1B0FB3A9-1387-4901-985E-2DBCBCBFC8F1},20,1,5,1,1,,,,,,,,,,,,,,,,,,{81A9975D-42AE-4A75-9359-7D6518FE7F25},Nordman_Carl
{2E04621E-2A72-4DE0-BC12-B1BC6B879E2A},{0E570ADF-85CD-46B1-918E-D6CAF823B068},MACA007,plot revisit,2016,3,34,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},29,1,3,1,,,,,,,,,,,,,,,,,,,{C27DB248-82DD-496C-8B9D-C6E1AC5F5B83},Moore_Bill
{2E265406-3930-40E6-B164-1175EC154B75},{BEB30239-3D32-48CD-87F0-ACBE37FC9A7A},MACA037,plot establishment,2014,3,10,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},20,1,4,1,,BIRD,,,,,N,1,,,,,,,,,,,{8E8C2179-CAB6-4CCF-A1AB-1E9BB42F504E},Bledsoe_Clare
{2EB4CA9A-BA70-4F92-83F2-76149713444F},{CAA3CB67-A5D4-4EEC-A4EE-C05EB5C2A2D9},MACA027,plot establishment,2013,1,1,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},16,1,4,1,,,,,,,N,1,C,1,,,,,,,,,{5BD81263-7A2D-45BE-AB51-DA7E1ECBA2D3},Thomas_Steve
{2EB5E696-54C8-4A3E-836E-C3D253650885},{840D4F8B-EBF3-45B4-83EA-7A17577C9E01},MACA047,plot establishment,2015,1,4,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},17,1,5,1,,WOND,,,,,,,,,,,,,,,,,{D04C4F1B-F5AD-4DF0-8D8A-96515862C9D2},Jernigan_Johnathan
{2EF26F6D-5034-4336-8126-7D57266C78D6},{B60EEEB7-932D-4DD9-81ED-CBCBA26AD429},MACA023,plot establishment,2013,4,16,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},23,1,5,1,,WOND,,,,,H,1,,,,,,,,,,,{52991E5E-4E88-4276-9CFA-3DACD519635A},Moore_Bill
{2F910424-D369-4E00-9C61-77BBE9926039},{D630D842-E35F-487B-B829-54A1FB7C7F50},STRI008,plot establishment,2011,3,17,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},21,1,2,1,,,,,,,,,,,,,,,,,,,{0BD1D324-453C-4B26-A6D2-46BCC9C29ED5},Casillas_Ana
{2FB2D6F9-D5AC-43E7-9C4E-E201E7D42783},{BEB30239-3D32-48CD-87F0-ACBE37FC9A7A},MACA037,plot establishment,2014,1,1,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},16,1,5,1,,,,,,,H,1,,,,,,,,,,,{0B50D24B-B72D-4842-812F-5AB8C024A23D},Bledsoe_Clare
{2FD215B9-C553-454E-BE67-909FD89DF31D},{CAA3CB67-A5D4-4EEC-A4EE-C05EB5C2A2D9},MACA027,plot establishment,2013,2,14,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},72,1,3,1,,BURL,,,,,H,1,,,,,,,,,,,{734B40B5-F0F2-40C3-A0CC-DCFF8224D7AB},Thomas_Steve
{30AF1E24-8537-47BC-9ACD-6E2B22774BCE},{8599CD48-3DF4-4BFF-ADA9-0703C97532BF},COWP014,plot establishment,2012,4,17,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},14,1,5,1,,,,,,,,,,,,,,,,,,,{334F2FAD-1F4D-4AB5-8E15-56FA4488E1CB},McAninch_Shepard
{328C0A19-68EC-4EFD-A1D7-75E308214335},{B60EEEB7-932D-4DD9-81ED-CBCBA26AD429},MACA023,plot establishment,2013,4,18,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},35,1,4,1,,,,,,,,,,,,,,,,,,,{A5267065-086F-4E32-8431-8C4334A5D387},Moore_Bill
{3424B8A9-6278-4239-A748-978986CF6282},{47E3DE4D-80FA-4048-B4BB-5573896C0697},CHIC002,plot revisit,2016,1,3,PINUECH,{4283D5F5-B46B-4C38-8B84-460DC5A88269},42,1,2,2,,HOLW,DECY,,,,,,,,,,,,,,,,{67D7A7F8-B8FF-4910-B1A6-3EF96B0E4280},Nordman_Carl
{343FED75-6B25-48FF-9F7E-3C3DE80E4B74},{E2BFF458-D925-46E7-99FA-1A1C090215CF},MACA018,plot establishment,2013,3,7,QUERVEL,{98FEDA8E-4F45-425F-A9B2-C2762A2E775F},48,1,3,1,,,,,,,,,,,,,,,,,,,{3066CD94-F674-4F98-BE9C-9BE214CC805B},Bledsoe_Clare
{34428A57-6DE5-4CE1-882F-40300AAA6AE1},{E2BFF458-D925-46E7-99FA-1A1C090215CF},MACA018,plot establishment,2013,3,19,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},23,1,5,2,3,,,,,,,,,,,,,,,,,,{37A3FF6F-A2A1-45ED-AA76-305B0C573162},Bledsoe_Clare
{349BEB0E-AB75-4D4A-82A9-007FAE54240B},{BC8DEB21-9BFB-4960-BC12-7BBD5E162FE5},MACA008,plot revisit,2016,4,16,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},,2,,,,,,,,,,,,,,,,,,,2,7,{16A5E123-8BFB-4584-AC8B-FCC223B934DB},Moore_Bill
{358E2FC9-F113-46B4-99D4-1B04AEEDD529},{D630D842-E35F-487B-B829-54A1FB7C7F50},STRI008,plot establishment,2011,2,13,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},15,1,3,2,,LEAN,,,,,,,,,,,,,,,,,{C246A6BD-81AB-4562-B1D5-8C85DE4D2158},Casillas_Ana
{3623DEA5-1CF5-4A91-970C-7337051E4DF0},{A3681F79-2079-4028-9975-3E947AD0AB8A},MACA001,plot revisit,2016,3,6,Unknown sp.,{96562CE2-EF25-401C-A121-4DB9881E1098},,4,,,,,,,,,,,,,,,,,,,,,{1EC322BD-F766-4E44-85AE-95CE4ECB58FE},Bledsoe_Clare
{363C030A-886C-47A1-82E4-7445948211D7},{0CBE8039-50EB-4D03-A463-136E6239F199},CHIC014,plot establishment,2013,1,7,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},17,2,,,,,,,,,,,,,,,,,,,1,10,{AB4DF29B-A710-49C6-8B55-4CB12438D54B},Moore_Bill
{3678B619-29D8-46E0-8616-2D8FA7856EBA},{840D4F8B-EBF3-45B4-83EA-7A17577C9E01},MACA047,plot establishment,2015,1,2,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},49,1,3,1,,,,,,,H,1,,,,,,,,,,,{3C3950EE-D28C-422D-AFE7-5B10E3152DB7},Jernigan_Johnathan
{36823297-11CF-46E1-BE5D-5D4F5A336F84},{9D8FDB79-9E6D-44BB-B00D-5BA7D312083F},LOOK007,plot establishment,2012,1,3,FRAXPEN,{9A7D4A98-AEEF-4F32-860B-27C430C2BD6F},28,1,3,1,,,,,,,,,,,,,,,,,,,{A03B2972-699B-42D2-A6B4-104739D99DF3},White_Rickie
{36E1C440-BD3D-4792-A6B3-F16933A82F21},{D630D842-E35F-487B-B829-54A1FB7C7F50},STRI008,plot establishment,2011,4,24,JUGLNIG,{16F2F098-D8C8-4FD7-94E8-4550777609CD},13,1,5,1,,,,,,,,,,,,,,,,,,,{B4DA2E0F-19AB-46B5-85EC-E86127965E3D},Casillas_Ana
{372D9F1D-8DF8-4A59-8237-2184F8E1C731},{D630D842-E35F-487B-B829-54A1FB7C7F50},STRI008,plot establishment,2011,2,12,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},29,1,2,1,,VINE,,,,,,,,,,,,,,,,,{77F21586-C65B-4091-9861-093997A059A7},Casillas_Ana
{37CEFC2C-FFC3-4228-A818-9D4D9AFB2481},{47E3DE4D-80FA-4048-B4BB-5573896C0697},CHIC002,plot revisit,2016,2,14,CARYCAR,{F2D9F1A7-B26A-43D7-942C-C4D459A74F72},14,1,5,2,,EPIC,,,,,,,,,,,,,,,,,{D36389EE-24DF-465B-BB13-6C35DD7B39F9},Nordman_Carl
{3A4A76B6-0D28-4F89-872F-B21CE0416F0C},{840D4F8B-EBF3-45B4-83EA-7A17577C9E01},MACA047,plot establishment,2015,2,5,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},33,1,3,1,,,,,,,,,,,,,,,,,,,{78BC5811-6D1E-412A-9404-500EB8997C3A},Jernigan_Johnathan
{3A89D86C-C7DB-4446-B8F1-7252A60454D3},{3310AF53-F516-4D7E-B7C9-845F12FB4818},KIMO013,plot establishment,2012,4,22,CORNFLO,{51CA2C31-FB80-44D6-8501-2C550B9768C9},13,1,4,1,1,,,,,,,,,,,,,,,,,,{0400D1C5-CA70-4BA2-94DF-394F085E275C},Bledsoe_Clare
{3C8441DD-E7B7-4064-8394-A71127EE676A},{80C1BC7B-A05C-4C97-B840-B6C6940550D9},COWP019,plot establishment,2012,4,40,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},21,1,4,1,1,FORK,VINE,,,,N,1,,,,,,,,,,,{49467695-2289-468B-B5FA-F95842EAC100},Bledsoe_Clare
{3C854B11-A579-4EB4-97B1-F2B833C99AF9},{47C34FC3-55A0-4E28-B53E-1461E70FC01D},CHIC017,plot establishment,2014,1,1,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},32,1,4,1,,,,,,,,,,,,,,,,,,,{07F7E929-79CD-46F2-8983-6DF6D149674E},Bledsoe_Clare
{3CAC4172-F2C0-4BC7-9753-198C0FE3261F},{690FE5EE-5009-409C-B821-F1F7C484FEBA},MACA036,plot establishment,2014,4,29,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},13,2,,,,,,,,,,,,,,,,,,,1,12,{74CEB3FB-BC8D-4954-A931-AA76430B117E},Bledsoe_Clare
{414A14F0-8B88-4EF1-9BF5-DE1DB6541AEF},{E2BFF458-D925-46E7-99FA-1A1C090215CF},MACA018,plot establishment,2013,4,17,QUERVEL,{98FEDA8E-4F45-425F-A9B2-C2762A2E775F},40,1,3,1,,,,,,,,,,,,,,,,,,,{2AB34D7D-8FC2-4786-A932-321E438A673D},Bledsoe_Clare
{417172E3-38D5-494D-8479-46B25CAE76C7},{E768DBCD-F612-4F61-B108-4DCEC9E049B8},CHIC005,plot establishment,2011,2,10,CORNFLO,{51CA2C31-FB80-44D6-8501-2C550B9768C9},10,2,,,,,,,,,,,,,,,,,,,1,10,{6137851E-2DEE-4D73-A519-DA97CEF19FB1},_
{3D7C0BC3-12EF-4543-BA37-AC71FAD4A956},{8599CD48-3DF4-4BFF-ADA9-0703C97532BF},COWP014,plot establishment,2012,4,15,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},33,1,3,1,,,,,,,H,2,,,,,,,,,,,{7212205A-EEBE-487B-8FAD-BB90CA59B431},McAninch_Shepard
{3D834D75-BDFE-456D-ACB2-439F8D794455},{68385733-B7C1-41F8-84B2-51216E29A9E7},MACA053,plot establishment,2015,2,9,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},18,1,5,1,,,,,,,,,,,,,,,,,,,{B09A1DC2-475E-4C69-969E-6CAEDEBDAC48},Jernigan_Johnathan
{3DC007A8-FCFD-498C-BAA2-959BEE38A7BF},{BC8DEB21-9BFB-4960-BC12-7BBD5E162FE5},MACA008,plot revisit,2016,3,14,QUERVEL,{98FEDA8E-4F45-425F-A9B2-C2762A2E775F},63,2,,,,,,,,,,,,,,,,,,,2,27,{43B04188-D3C1-4620-9463-FABB213079D4},Moore_Bill
{3E4AE268-8C8C-4CF1-89F5-97DBB149F3B7},{4CE339A2-DBEB-4322-8DB3-E0EBC1FBEBD7},GUCO008,plot establishment,2011,4,9,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},21,1,4,1,,,,,,,,,,,,,,,,,,,{66ADA1C9-4736-487B-BDCF-1DB348BE5283},Bledsoe_Clare
{3F11E7F5-5C2C-45EA-A257-860BBA2C827C},{56E34B58-D573-43C9-83B6-D659A005EA0F},MACA031,plot establishment,2014,1,2,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},53,1,3,1,,,,,,,H,1,,,,,,,,,,,{780E7F0E-3B43-46BF-B9CB-5A4005C07977},Bledsoe_Clare
{3F12EE74-1FE8-4516-A943-8EFC3B658172},{E768DBCD-F612-4F61-B108-4DCEC9E049B8},CHIC005,plot establishment,2011,3,11,ULMUALA,{1B0FB3A9-1387-4901-985E-2DBCBCBFC8F1},10,1,5,2,2,VINE,,,,,H,2,,,,,,,,,,,{C9CA1963-9709-41C6-95D0-DE6E973CB344},_
{4034D267-212F-4BCD-8A9A-D61E917D340C},{840D4F8B-EBF3-45B4-83EA-7A17577C9E01},MACA047,plot establishment,2015,2,9,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},25,2,,,,,,,,,,,,,,,,,,,2,5,{915A0000-C488-4ACB-9534-0C984C40B1C9},Jernigan_Johnathan
{4282ACEF-DB36-436B-9D12-FBCEC6FF659D},{CC7DD118-8E76-4455-A977-6252DE46B24A},LOOK017,plot establishment,2014,1,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},20,1,5,1,1,,,,,,,,,,,,,,,,,,{BD582482-1A0E-42C9-8979-8CD567BCFBBE},White_Rickie
{4286E342-E954-4CDD-B2C7-40B953BB18AF},{80C1BC7B-A05C-4C97-B840-B6C6940550D9},COWP019,plot establishment,2012,3,26,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},37,1,3,2,,,,,,,,,,,,,,,,,,,{B2E4F491-3CF9-47D7-8B11-6D1D2B33EF66},Bledsoe_Clare
{429740D4-17AE-4389-9BA4-B91904AE24C2},{0D2FF3F3-554B-486D-8EBE-B5AE69367154},LOOK003,plot revisit,2016,3,10,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},15,1,5,1,,,,,,,,,,,,,,,,,,,{366023A9-520D-4A7F-B454-ECA56A8808D5},White_Rickie
{42A234AD-4155-4076-934E-04540B63378E},{DF8D3DB5-66D0-4274-ABDE-D4985E972EDB},STRI011,plot establishment,2011,2,15,GLEDTRI,{32BD5BD3-F4A9-401E-BC93-A9F77562B0AD},26,2,,,,,,,,,,,,,,,,,,,3,2,{92AC6251-5096-4318-B9BA-6533C8D4EF73},Casillas_Ana
{42EAB9D4-B6E5-4A21-B15E-D0732C6ED40B},{CC7DD118-8E76-4455-A977-6252DE46B24A},LOOK017,plot establishment,2014,3,15,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},10,1,5,1,1,,,,,,,,,,,,,,,,,,{E716B33B-CE0D-4EA4-9B45-7661B75AC38B},White_Rickie
{42EC4D07-BB07-476B-84F5-8CCC329D0747},{E768DBCD-F612-4F61-B108-4DCEC9E049B8},CHIC005,plot establishment,2011,2,9,OXYDARB,{618394AC-EC81-4F3E-9466-9C6CE04786C7},18,1,5,2,2,VINE,,,,,H,1,,,,,,,,,,,{454A1F4D-9F21-49AE-876E-96237369D0AD},_
{44DD8BDB-FB2E-43E7-987E-E158834EB52A},{557397DC-82A4-4B13-AC23-745912A25B83},CHIC007,plot establishment,2012,1,3,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},41,1,2,1,1,FORK,VINE,,,,,,,,,,,,,,,,{DBDE41CC-CDA9-454B-8006-4DCC86ACD2CA},Nordman_Carl
{462DFC08-3465-4E19-982A-F517DAC7ED68},{3310AF53-F516-4D7E-B7C9-845F12FB4818},KIMO013,plot establishment,2012,1,6,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},19,1,4,1,,,,,,,,,,,,,,,,,,,{E9437829-1F15-4805-BD04-83878AF3364D},Bledsoe_Clare
{463A5B3C-4307-4FEA-B574-F53E80A1AB32},{DF8D3DB5-66D0-4274-ABDE-D4985E972EDB},STRI011,plot establishment,2011,1,2,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},27,1,3,1,,,,,,,,,,,,,,,,,,,{825B0503-C77C-424F-8A47-41DC21F8ACE0},Casillas_Ana
{4692C1F5-1EB7-48EC-A0B0-FBCF5CCF0BC4},{B60EEEB7-932D-4DD9-81ED-CBCBA26AD429},MACA023,plot establishment,2013,2,10,FAGUGRA,{48C88572-84A5-40DB-B015-E69FDB88CB25},13,1,5,1,,,,,,,,,,,,,,,,,,,{8B3549AF-0891-4FE2-9D96-25D28D136DBF},Moore_Bill
{47309E68-8548-4591-968C-A78D74E2D45B},{D630D842-E35F-487B-B829-54A1FB7C7F50},STRI008,plot establishment,2011,2,10,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},36,1,2,1,,VINE,LEAN,,,,,,,,,,,,,,,,{E62B9061-D949-451D-8638-1F7C0938FB9C},Casillas_Ana
{47BA6577-B9C3-4A57-9800-865EE8512CCD},{CC7DD118-8E76-4455-A977-6252DE46B24A},LOOK017,plot establishment,2014,1,4,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},51,1,3,1,,,,,,,,,,,,,,,,,,,{E1878418-127D-41B7-A331-F58FD00F99DF},White_Rickie
{4833FEE9-474A-468C-B64F-BC426FCC0DF1},{47E3DE4D-80FA-4048-B4BB-5573896C0697},CHIC002,plot revisit,2016,4,27,ULMUALA,{1B0FB3A9-1387-4901-985E-2DBCBCBFC8F1},11,1,5,2,,VINE,,,,,,,,,,,,,,,,,{6FAB21EA-D06D-44E3-A014-36AB237580C3},Nordman_Carl
{4873CDBE-5E72-47A0-9D44-B8B3470D56D1},{0E570ADF-85CD-46B1-918E-D6CAF823B068},MACA007,plot revisit,2016,4,31,QUERMUE,{AB842947-D1D9-4644-85EE-B71BB0738A9F},33,1,3,1,,FORK,,,,,,,,,,,,,,,,,{B6F3B406-4772-4E3E-865E-E348806B25C8},Moore_Bill
{494091C7-64AA-4253-9B00-3BE8EC1C29B2},{D0B9AF13-6E52-4448-B822-AADB58677382},LOOK013,plot establishment,2013,2,7,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},45,1,3,1,1,,,,,,,,,,,,,,,,,,{9C10E427-1832-48F6-B2BC-82A1F7F0DAE7},Moore_Bill
{4B00DD54-1501-46F1-B543-75C4FC14F64A},{D630D842-E35F-487B-B829-54A1FB7C7F50},STRI008,plot establishment,2011,4,30,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},15,1,2,1,,VINE,,,,,,,,,,,,,,,,,{5356BAB9-8232-47E5-97BE-D542C154D338},Casillas_Ana
{4C0BE054-33A5-4A65-8A58-0E3A81AC8481},{80C1BC7B-A05C-4C97-B840-B6C6940550D9},COWP019,plot establishment,2012,2,15,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},14,1,5,1,,,,,,,,,,,,,,,,,,,{FD8FA50A-0CD7-4ADB-85A8-86FB2CE22C2C},Bledsoe_Clare
{4CE33067-D296-46FD-8208-9E1760820172},{CAA3CB67-A5D4-4EEC-A4EE-C05EB5C2A2D9},MACA027,plot establishment,2013,1,7,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},13,1,5,1,,,,,,,,,,,,,,,,,,,{DC2E95D6-1AC2-42B7-9AFB-A81943023508},Thomas_Steve
{4D9B19DF-868D-41EB-9829-53BD1E5AED69},{D0B9AF13-6E52-4448-B822-AADB58677382},LOOK013,plot establishment,2013,2,8,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},14,2,,,,,,,,,,,,,,,,,,,1,8,{62C9C15C-1D3F-4103-BF4C-317EE620357C},Moore_Bill
{4F2961D5-26F7-4AEA-8098-32E2C8B5DF33},{557397DC-82A4-4B13-AC23-745912A25B83},CHIC007,plot establishment,2012,2,9,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},28,1,3,1,1,FORK,LEAN,,,,H,1,,,,,,,,,,,{51F70800-A7FB-41E7-83C0-052B6E70949F},Nordman_Carl
{4F86057C-7ACD-49E9-A8E1-2FE3C2E4E6D0},{80C1BC7B-A05C-4C97-B840-B6C6940550D9},COWP019,plot establishment,2012,3,27,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},13,1,5,3,2,DTOP,VINE,,,,,,,,,,,,,,,,{3D9550BB-4D46-4565-BD15-DDEF29BC0215},Bledsoe_Clare
{5100F792-26E1-4BBC-B4C4-26BA6EDA78F7},{0282C5AC-2E31-4CBD-9492-89BE45A09388},MACA058,plot establishment,2016,4,8,FRAXAME,{79F9F1F4-656B-47A6-B616-41761786A6BD},10,1,5,1,,,,,,,N,1,,,,,,,,,,,{F0D6C1C9-F008-4DC0-B4F4-4F43A7622F39},Bledsoe_Clare
{5148B8E5-3EB6-4BE5-8FD5-79C0F13BD1E2},{690FE5EE-5009-409C-B821-F1F7C484FEBA},MACA036,plot establishment,2014,2,10,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},40,1,3,1,,,,,,,,,,,,,,,,,,,{4AC231F3-9A0E-469B-80BC-04C6C8A30933},Bledsoe_Clare
{52013731-33F5-481F-86A0-34BC7DB34EA8},{9D8FDB79-9E6D-44BB-B00D-5BA7D312083F},LOOK007,plot establishment,2012,2,4,ACERNEG,{55A98850-0FB8-46EE-A0E5-FB132C2C34D1},41,1,3,1,1,,,,,,,,,,,,,,,,,,{D5DE4D7F-A073-4F98-83E6-027E8D3F72C1},White_Rickie
{522CBF9F-164B-4842-BECD-90DBF9089E6A},{80C1BC7B-A05C-4C97-B840-B6C6940550D9},COWP019,plot establishment,2012,1,4,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},23,1,4,1,,,,,,,N,1,,,,,,,,,,,{094D4C3B-BC20-45F4-9A00-702C46FDADF1},Bledsoe_Clare
{528F5B50-7346-473C-96D5-4CEA40F72584},{0E570ADF-85CD-46B1-918E-D6CAF823B068},MACA007,plot revisit,2016,3,21,QUERRUB,{19AB9288-4C95-4DD1-9C89-7A477E387FFC},20,1,3,1,,,,,,,,,,,,,,,,,,,{C4B923C7-B061-47DA-ADA1-98AEACB9291E},Moore_Bill
{54393ED5-D22F-4318-AB00-D86445FD45F1},{A3681F79-2079-4028-9975-3E947AD0AB8A},MACA001,plot revisit,2016,2,3,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},52,1,3,1,,,,,,,H,1,,,,,,,,,,,{FB7A717D-7861-4626-89B2-3093E90B3323},Bledsoe_Clare
{54976D5F-7176-4B04-A0EB-7102D949A4D5},{0CBE8039-50EB-4D03-A463-136E6239F199},CHIC014,plot establishment,2013,2,17,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},32,1,3,1,,,,,,,,,,,,,,,,,,,{DA636B90-D965-42DF-9D65-503E6857AB3C},Moore_Bill
{54F3C69D-FF2C-4539-9AB0-48F0152FDFDC},{0D2FF3F3-554B-486D-8EBE-B5AE69367154},LOOK003,plot revisit,2016,2,5,OXYDARB,{618394AC-EC81-4F3E-9466-9C6CE04786C7},25,1,4,1,,,,,,,,,,,,,,,,,,,{1AE8AA6F-1DC4-4376-AA7F-600C61C0F9DB},White_Rickie
{5505EC46-2508-403D-B09E-C5AA0ABDDA1C},{690FE5EE-5009-409C-B821-F1F7C484FEBA},MACA036,plot establishment,2014,3,16,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},20,1,3,1,,VINE,,,,,,,,,,,,,,,,,{3891CC64-3935-4BCA-AC9F-4F0F765CD748},Bledsoe_Clare
{5551A9E4-ED36-47C8-B54D-6D068C48A635},{B60EEEB7-932D-4DD9-81ED-CBCBA26AD429},MACA023,plot establishment,2013,1,1,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},45,1,3,1,,ROOT,,,,,H,1,,,,,,,,,,,{836292AB-CD4A-4D24-BC03-04D898AF7DA5},Moore_Bill
{5559C2ED-5A9E-4F87-8F0A-F02196668A69},{0CBE8039-50EB-4D03-A463-136E6239F199},CHIC014,plot establishment,2013,1,8,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},15,2,,,,,,,,,,,,,,,,,,,2,11,{A3A983F3-02FF-4D9B-8F41-CF68BD929F81},Moore_Bill
{557D889F-299D-4743-B13B-19958B5CC448},{A3681F79-2079-4028-9975-3E947AD0AB8A},MACA001,plot revisit,2016,1,1,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},40,1,3,1,,,,,,,H,1,,,,,,,,,,,{FE120907-C48F-4081-94E5-F3223666B5EB},Bledsoe_Clare
{5596DB86-334A-48E9-AE5B-9BD72396B26B},{A3681F79-2079-4028-9975-3E947AD0AB8A},MACA001,plot revisit,2016,4,12,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},11,1,5,1,,,,,,,H,1,,,,,,,,,,,{7633FB63-603A-4E82-8C91-54C1099C7A6C},Bledsoe_Clare
